Version,Name,Size,NR,NAuth,LOC_Touched,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,ChgSetSize,Buggy
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Address.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Company.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Customer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Employee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/FullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/LineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/PartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Person.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/Product.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/ProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/idclass/TestIdClassCompanyModel.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Address.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Company.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Customer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Employee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/FullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/LineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/PartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Person.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/Product.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/ProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/joined/TestJoinedCompanyModel.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Address.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Company.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Customer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Employee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/FullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/LineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/PartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Person.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/Product.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/ProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/propertyaccess/TestPropertyCompanyModel.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Address.java,3,1,1,97,97,97,97.0,97,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Company.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Customer.java,3,1,1,58,58,58,58.0,58,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Employee.java,3,1,1,70,70,70,70.0,70,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/FullTimeEmployee.java,3,1,1,34,34,34,34.0,34,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/LineItem.java,3,1,1,61,61,61,61.0,61,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/PartTimeEmployee.java,3,1,1,46,46,46,46.0,46,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Person.java,3,1,1,74,74,74,74.0,74,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/Product.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/ProductOrder.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/fetchlazy/TestLazyCompanyModel.java,3,1,1,22,22,22,22.0,22,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Address.java,3,1,1,87,87,87,87.0,87,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Company.java,3,1,1,76,76,76,76.0,76,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Customer.java,3,1,1,59,59,59,59.0,59,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Employee.java,3,1,1,71,71,71,71.0,71,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/FullTimeEmployee.java,3,1,1,35,35,35,35.0,35,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/LineItem.java,3,1,1,51,51,51,51.0,51,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/PartTimeEmployee.java,3,1,1,46,46,46,46.0,46,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Person.java,3,1,1,64,64,64,64.0,64,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/Product.java,3,1,1,76,76,76,76.0,76,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/ProductOrder.java,3,1,1,76,76,76,76.0,76,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/idclass/TestIdClassCompanyModel.java,3,1,1,22,22,22,22.0,22,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Address.java,3,1,1,97,97,97,97.0,97,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Company.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Customer.java,3,1,1,60,60,60,60.0,60,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Employee.java,3,1,1,72,72,72,72.0,72,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/FullTimeEmployee.java,3,1,1,36,36,36,36.0,36,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/LineItem.java,3,1,1,61,61,61,61.0,61,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/PartTimeEmployee.java,3,1,1,48,48,48,48.0,48,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Person.java,3,1,1,74,74,74,74.0,74,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/Product.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/ProductOrder.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/joined/TestJoinedCompanyModel.java,3,1,1,22,22,22,22.0,22,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Address.java,3,1,1,93,93,93,93.0,93,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Company.java,3,1,1,87,87,87,87.0,87,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Customer.java,3,1,1,64,64,64,64.0,64,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Employee.java,3,1,1,75,75,75,75.0,75,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/FullTimeEmployee.java,3,1,1,34,34,34,34.0,34,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/LineItem.java,3,1,1,64,64,64,64.0,64,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/PartTimeEmployee.java,3,1,1,45,45,45,45.0,45,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Person.java,3,1,1,76,76,76,76.0,76,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/Product.java,3,1,1,83,83,83,83.0,83,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/ProductOrder.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/propertyaccess/TestPropertyCompanyModel.java,3,1,1,22,22,22,22.0,22,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/SimpleEntity.java,3,1,1,90,90,90,90.0,90,11,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/TestResultSetMapping.java,3,1,1,77,77,77,77.0,77,11,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/BidiChild.java,3,1,1,67,67,67,67.0,67,17,true
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/BidiParent.java,3,1,1,68,68,68,68.0,68,17,true
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/IdOrderedOneManyChild.java,3,1,1,71,71,71,71.0,71,4,true
