Dataset,#TrainingRelease,%training,%Defective_in_training,%Defective_in_testing,Classifier,Feature_Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,NaiveBayes,BestFirstFilter,OverSampling,SensitiveLearning,64.0,15.0,42.0,4.0,0.810126582278481,0.9411764705882353,0.8574561403508771,0.6887694928580789
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,NaiveBayes,BestFirstFilter,SMOTESampling,NoCostSensitive,43.0,2.0,55.0,25.0,0.9555555555555556,0.6323529411764706,0.8737100103199175,0.5783885071830107
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,NaiveBayes,BestFirstFilter,SMOTESampling,SensitiveThreshold,68.0,57.0,0.0,0.0,0.544,1.0,0.5,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,NaiveBayes,BestFirstFilter,SMOTESampling,SensitiveLearning,68.0,57.0,0.0,0.0,0.544,1.0,0.8728070175438597,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,NoSampling,NoCostSensitive,60.0,33.0,24.0,8.0,0.6451612903225806,0.8823529411764706,0.7211042311661506,0.3145646649725826
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,NoSampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,NoSampling,SensitiveLearning,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.7176212590299278,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,UnderSampling,NoCostSensitive,68.0,57.0,0.0,0.0,0.544,1.0,0.5,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,UnderSampling,SensitiveThreshold,68.0,57.0,0.0,0.0,0.544,1.0,0.5,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,UnderSampling,SensitiveLearning,63.0,19.0,38.0,5.0,0.7682926829268293,0.9264705882352942,0.7965686274509803,0.6051592524348514
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,OverSampling,NoCostSensitive,54.0,19.0,38.0,14.0,0.7397260273972602,0.7941176470588235,0.7569659442724458,0.4640769130830194
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,OverSampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,OverSampling,SensitiveLearning,63.0,33.0,24.0,5.0,0.65625,0.9264705882352942,0.6359649122807017,0.3619022031166038
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,SMOTESampling,NoCostSensitive,56.0,29.0,28.0,12.0,0.6588235294117647,0.8235294117647058,0.7230392156862745,0.3225380039656313
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,SMOTESampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,NoFilter,SMOTESampling,SensitiveLearning,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.5647574819401445,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,NoSampling,NoCostSensitive,60.0,33.0,24.0,8.0,0.6451612903225806,0.8823529411764706,0.7211042311661506,0.3145646649725826
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,NoSampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,NoSampling,SensitiveLearning,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.7176212590299278,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,UnderSampling,NoCostSensitive,68.0,57.0,0.0,0.0,0.544,1.0,0.5,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,UnderSampling,SensitiveThreshold,68.0,57.0,0.0,0.0,0.544,1.0,0.5,0.0
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,UnderSampling,SensitiveLearning,63.0,19.0,38.0,5.0,0.7682926829268293,0.9264705882352942,0.7965686274509803,0.6051592524348514
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,OverSampling,NoCostSensitive,54.0,19.0,38.0,14.0,0.7397260273972602,0.7941176470588235,0.7569659442724458,0.4640769130830194
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,OverSampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,OverSampling,SensitiveLearning,63.0,33.0,24.0,5.0,0.65625,0.9264705882352942,0.6359649122807017,0.3619022031166038
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,SMOTESampling,NoCostSensitive,56.0,29.0,28.0,12.0,0.6588235294117647,0.8235294117647058,0.7230392156862745,0.3225380039656313
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,SMOTESampling,SensitiveThreshold,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.6768575851393189,0.3722003529252069
BOOKKEEPER,3,65.61723280861641,33.96851698425849,5.633802816901408,IBk,BestFirstFilter,SMOTESampling,SensitiveLearning,67.0,36.0,21.0,1.0,0.6504854368932039,0.9852941176470589,0.5647574819401445,0.3722003529252069
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,NoSampling,NoCostSensitive,15.0,60.0,72.0,3.0,0.2,0.8333333333333334,0.7647306397306397,0.15999999999999992
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,NoSampling,SensitiveThreshold,18.0,132.0,0.0,0.0,0.12,1.0,0.5,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,NoSampling,SensitiveLearning,18.0,132.0,0.0,0.0,0.12,1.0,0.8068181818181818,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,UnderSampling,NoCostSensitive,0.0,0.0,132.0,18.0,0.0,0.0,0.6961279461279462,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,UnderSampling,SensitiveThreshold,18.0,132.0,0.0,0.0,0.12,1.0,0.5,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,UnderSampling,SensitiveLearning,0.0,0.0,132.0,18.0,0.0,0.0,0.2582070707070707,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,OverSampling,NoCostSensitive,15.0,61.0,71.0,3.0,0.19736842105263158,0.8333333333333334,0.7617845117845118,0.15522703273495253
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,OverSampling,SensitiveThreshold,18.0,127.0,5.0,0.0,0.12413793103448276,1.0,0.5189393939393939,0.009360374414976575
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,OverSampling,SensitiveLearning,17.0,87.0,45.0,1.0,0.16346153846153846,0.9444444444444444,0.7542087542087542,0.09315746084089038
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,SMOTESampling,NoCostSensitive,12.0,55.0,77.0,6.0,0.1791044776119403,0.6666666666666666,0.7533670033670034,0.11491584445734199
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,SMOTESampling,SensitiveThreshold,18.0,128.0,4.0,0.0,0.1232876712328767,1.0,0.5151515151515151,0.007444168734491302
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,NoFilter,SMOTESampling,SensitiveLearning,18.0,126.0,6.0,0.0,0.125,1.0,0.7525252525252525,0.011299435028248584
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,NoSampling,NoCostSensitive,18.0,72.0,60.0,0.0,0.2,1.0,0.844486531986532,0.16666666666666669
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,NoSampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,NoSampling,SensitiveLearning,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.8356481481481481,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,UnderSampling,NoCostSensitive,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,UnderSampling,SensitiveThreshold,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,UnderSampling,SensitiveLearning,3.0,95.0,37.0,15.0,0.030612244897959183,0.16666666666666666,0.20917508417508418,-0.18944636678200694
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,OverSampling,NoCostSensitive,18.0,66.0,66.0,0.0,0.21428571428571427,1.0,0.8301767676767676,0.19354838709677424
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,OverSampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,OverSampling,SensitiveLearning,17.0,64.0,68.0,1.0,0.20987654320987653,0.9444444444444444,0.7573653198653199,0.18300653594771235
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,SMOTESampling,NoCostSensitive,18.0,70.0,62.0,0.0,0.20454545454545456,1.0,0.8293350168350169,0.17530631479736097
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,SMOTESampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,RandomForest,BestFirstFilter,SMOTESampling,SensitiveLearning,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.7702020202020202,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,NoSampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8482744107744108,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,NoSampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,NoSampling,SensitiveLearning,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.8482744107744108,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,UnderSampling,NoCostSensitive,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.3710016835016835,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,UnderSampling,SensitiveThreshold,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,UnderSampling,SensitiveLearning,9.0,113.0,19.0,9.0,0.07377049180327869,0.5,0.10248316498316498,-0.10187861271676303
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,OverSampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8507996632996633,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,OverSampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,OverSampling,SensitiveLearning,15.0,26.0,106.0,3.0,0.36585365853658536,0.8333333333333334,0.8482744107744108,0.4100895036615133
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,SMOTESampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8358585858585859,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,SMOTESampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,NoFilter,SMOTESampling,SensitiveLearning,15.0,84.0,48.0,3.0,0.15151515151515152,0.8333333333333334,0.8331228956228957,0.06692406692406688
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,NoSampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8482744107744108,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,NoSampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,NoSampling,SensitiveLearning,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.8482744107744108,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,UnderSampling,NoCostSensitive,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.3710016835016835,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,UnderSampling,SensitiveThreshold,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,UnderSampling,SensitiveLearning,9.0,113.0,19.0,9.0,0.07377049180327869,0.5,0.10248316498316498,-0.10187861271676303
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,OverSampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8507996632996633,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,OverSampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,OverSampling,SensitiveLearning,15.0,26.0,106.0,3.0,0.36585365853658536,0.8333333333333334,0.8482744107744108,0.4100895036615133
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,SMOTESampling,NoCostSensitive,15.0,24.0,108.0,3.0,0.38461538461538464,0.8333333333333334,0.8358585858585859,0.43324937027707794
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,SMOTESampling,SensitiveThreshold,18.0,94.0,38.0,0.0,0.16071428571428573,1.0,0.6439393939393939,0.08844065166795968
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,NaiveBayes,BestFirstFilter,SMOTESampling,SensitiveLearning,15.0,84.0,48.0,3.0,0.15151515151515152,0.8333333333333334,0.8331228956228957,0.06692406692406688
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,NoSampling,NoCostSensitive,18.0,72.0,60.0,0.0,0.2,1.0,0.7977693602693603,0.16666666666666669
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,NoSampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,NoSampling,SensitiveLearning,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.7977693602693603,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,UnderSampling,NoCostSensitive,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,UnderSampling,SensitiveThreshold,18.0,132.0,0.0,0.0,0.12,1.0,0.5,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,UnderSampling,SensitiveLearning,4.0,102.0,30.0,14.0,0.03773584905660377,0.2222222222222222,0.22474747474747475,-0.17694805194805194
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,OverSampling,NoCostSensitive,18.0,66.0,66.0,0.0,0.21428571428571427,1.0,0.8177609427609428,0.19354838709677424
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,OverSampling,SensitiveThreshold,18.0,77.0,55.0,0.0,0.18947368421052632,1.0,0.7083333333333334,0.1463414634146342
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,OverSampling,SensitiveLearning,17.0,58.0,74.0,1.0,0.22666666666666666,0.9444444444444444,0.7173821548821548,0.21333333333333337
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,SMOTESampling,NoCostSensitive,18.0,69.0,63.0,0.0,0.20689655172413793,1.0,0.8148148148148148,0.1797432239657633
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,SMOTESampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,NoFilter,SMOTESampling,SensitiveLearning,18.0,81.0,51.0,0.0,0.18181818181818182,1.0,0.7453703703703703,0.1312741312741313
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,NoSampling,NoCostSensitive,18.0,72.0,60.0,0.0,0.2,1.0,0.7977693602693603,0.16666666666666669
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,NoSampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,NoSampling,SensitiveLearning,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.7977693602693603,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,UnderSampling,NoCostSensitive,13.0,129.0,3.0,5.0,0.09154929577464789,0.7222222222222222,0.37247474747474746,-0.06416772554002541
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,UnderSampling,SensitiveThreshold,18.0,132.0,0.0,0.0,0.12,1.0,0.5,0.0
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,UnderSampling,SensitiveLearning,4.0,102.0,30.0,14.0,0.03773584905660377,0.2222222222222222,0.22474747474747475,-0.17694805194805194
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,OverSampling,NoCostSensitive,18.0,66.0,66.0,0.0,0.21428571428571427,1.0,0.8177609427609428,0.19354838709677424
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,OverSampling,SensitiveThreshold,18.0,77.0,55.0,0.0,0.18947368421052632,1.0,0.7083333333333334,0.1463414634146342
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,OverSampling,SensitiveLearning,17.0,58.0,74.0,1.0,0.22666666666666666,0.9444444444444444,0.7173821548821548,0.21333333333333337
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,SMOTESampling,NoCostSensitive,18.0,69.0,63.0,0.0,0.20689655172413793,1.0,0.8148148148148148,0.1797432239657633
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,SMOTESampling,SensitiveThreshold,18.0,83.0,49.0,0.0,0.1782178217821782,1.0,0.6856060606060606,0.12410299704516671
BOOKKEEPER,4,75.97348798674399,39.6023198011599,1.4913007456503728,IBk,BestFirstFilter,SMOTESampling,SensitiveLearning,18.0,81.0,51.0,0.0,0.18181818181818182,1.0,0.7453703703703703,0.1312741312741313
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,NoSampling,NoCostSensitive,3.0,37.0,100.0,0.0,0.075,1.0,0.9854014598540146,0.10380622837370254
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,NoSampling,SensitiveThreshold,3.0,130.0,7.0,0.0,0.022556390977443608,1.0,0.5255474452554745,0.0023023791250959304
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,NoSampling,SensitiveLearning,3.0,133.0,4.0,0.0,0.022058823529411766,1.0,0.9927007299270073,0.0012872774082814855
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,UnderSampling,NoCostSensitive,0.0,0.0,137.0,3.0,0.0,0.0,0.5437956204379562,0.0
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,UnderSampling,SensitiveThreshold,3.0,135.0,2.0,0.0,0.021739130434782608,1.0,0.5072992700729927,6.345177664974623E-4
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,UnderSampling,SensitiveLearning,0.0,0.0,137.0,3.0,0.0,0.0,0.8540145985401459,0.0
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,OverSampling,NoCostSensitive,3.0,42.0,95.0,0.0,0.06666666666666667,1.0,0.9878345498783455,0.08837209302325569
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,OverSampling,SensitiveThreshold,3.0,117.0,20.0,0.0,0.025,1.0,0.572992700729927,0.0072727272727272614
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,OverSampling,SensitiveLearning,3.0,69.0,68.0,0.0,0.041666666666666664,1.0,0.9659367396593674,0.040524433849821156
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,SMOTESampling,NoCostSensitive,3.0,49.0,88.0,0.0,0.057692307692307696,1.0,0.9951338199513382,0.07146724417975092
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,SMOTESampling,SensitiveThreshold,3.0,133.0,4.0,0.0,0.022058823529411766,1.0,0.5145985401459854,0.0012872774082814855
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,NoFilter,SMOTESampling,SensitiveLearning,3.0,107.0,30.0,0.0,0.02727272727272727,1.0,0.9708029197080292,0.011873350923482849
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,NoSampling,NoCostSensitive,3.0,61.0,76.0,0.0,0.046875,1.0,0.8880778588807786,0.050689195197865605
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,NoSampling,SensitiveThreshold,3.0,105.0,32.0,0.0,0.027777777777777776,1.0,0.6167883211678832,0.01289282836422241
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,NoSampling,SensitiveLearning,3.0,105.0,32.0,0.0,0.027777777777777776,1.0,0.8418491484184915,0.01289282836422241
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,UnderSampling,NoCostSensitive,3.0,137.0,0.0,0.0,0.02142857142857143,1.0,0.5,0.0
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,UnderSampling,SensitiveThreshold,3.0,137.0,0.0,0.0,0.02142857142857143,1.0,0.5,0.0
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,UnderSampling,SensitiveLearning,3.0,49.0,88.0,0.0,0.057692307692307696,1.0,0.8211678832116789,0.07146724417975092
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,OverSampling,NoCostSensitive,3.0,69.0,68.0,0.0,0.041666666666666664,1.0,0.829683698296837,0.040524433849821156
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,OverSampling,SensitiveThreshold,3.0,105.0,32.0,0.0,0.027777777777777776,1.0,0.6167883211678832,0.01289282836422241
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,OverSampling,SensitiveLearning,2.0,64.0,73.0,1.0,0.030303030303030304,0.6666666666666666,0.7518248175182481,0.01770293609671846
BOOKKEEPER,5,88.4009942004971,41.09362054681027,0.24855012427506215,RandomForest,BestFirstFilter,SMOTESampling,NoCostSensitive,3.0,79.0,58.0,0.0,0.036585365853658534,1.0,0.8832116788321168,0.030504908835904614
